,artist_name,lyrics,lyrics_tokenized
286,Lexie Liu, lexie sleep away you re telling me not to think too much you re too different from them baby i hope you know it know it know it i ve been thinking about you lately i hope you know it know it know it you re too different from them baby i hope you know it know it know it i ve been thinking about you lately i hope you know it know it know it red bottom louboutin and yves saint laurent you know that i ain t ready yet i know that you know where she at empty your glass and get outta my sight then tonight you ll be gone but i know that we are better than that babe why don t you stay with me ,"['lexie', 'sleep', 'away', 'you', 're', 'telling', 'me', 'not', 'to', 'think', 'too', 'much', 'you', 're', 'too', 'different', 'from', 'them', 'baby', 'i', 'hope', 'you', 'know', 'it', 'know', 'it', 'know', 'it', 'i', 've', 'been', 'thinking', 'about', 'you', 'lately', 'i', 'hope', 'you', 'know', 'it', 'know', 'it', 'know', 'it', 'you', 're', 'too', 'different', 'from', 'them', 'baby', 'i', 'hope', 'you', 'know', 'it', 'know', 'it', 'know', 'it', 'i', 've', 'been', 'thinking', 'about', 'you', 'lately', 'i', 'hope', 'you', 'know', 'it', 'know', 'it', 'know', 'it', 'red', 'bottom', 'louboutin', 'and', 'yves', 'saint', 'laurent', 'you', 'know', 'that', 'i', 'ain', 't', 'ready', 'yet', 'i', 'know', 'that', 'you', 'know', 'where', 'she', 'at', 'empty', 'your', 'glass', 'and', 'get', 'outta', 'my', 'sight', 'then', 'tonight', 'you', 'll', 'be', 'gone', 'but', 'i', 'know', 'that', 'we', 'are', 'better', 'than', 'that', 'babe', 'why', 'don', 't', 'you', 'stay', 'with', 'me']"
289,Lexie Liu, rrr boy tryna hit me up every time i cool my mind now i ma pick up for the last time worked in my good denial don t tell nobody boy tryna gimmie love every time i fall in line in time i wake up one thing to confess i ain t no player don t tell nobody is that how we like it yeah come ride with me follow or lead no stop cross that border ain t no time wasted ain t no time wasted is that how we like it ooh come ride with me no go dolo no stop cross that border hm hm and baby we gon ride it like gtrrr gtrrr rid it aye we gon ride it lik gtrrr gtrrr ride it aye we gon ride it like gtrrr gtrrr ride it aye we gon ride it like gtrrr gtrrr ride it on aye where you at tho city on my back got me ballin like a free throw oh yeah ah and i m always on no on and off omni love we can taste some channel me frequency we become one le let it get done we can get stunned come receive energy infinite sun aye is that how we like it yeah come ride with me follow or lead no stop cross that border ain t no time wasted ain t no time wasted is that how we like it ooh come ride with me no go dolo no stop cross that border hm hm,"['rrr', 'boy', 'tryna', 'hit', 'me', 'up', 'every', 'time', 'i', 'cool', 'my', 'mind', 'now', 'i', 'ma', 'pick', 'up', 'for', 'the', 'last', 'time', 'worked', 'in', 'my', 'good', 'denial', 'don', 't', 'tell', 'nobody', 'boy', 'tryna', 'gimmie', 'love', 'every', 'time', 'i', 'fall', 'in', 'line', 'in', 'time', 'i', 'wake', 'up', 'one', 'thing', 'to', 'confess', 'i', 'ain', 't', 'no', 'player', 'don', 't', 'tell', 'nobody', 'is', 'that', 'how', 'we', 'like', 'it', 'yeah', 'come', 'ride', 'with', 'me', 'follow', 'or', 'lead', 'no', 'stop', 'cross', 'that', 'border', 'ain', 't', 'no', 'time', 'wasted', 'ain', 't', 'no', 'time', 'wasted', 'is', 'that', 'how', 'we', 'like', 'it', 'ooh', 'come', 'ride', 'with', 'me', 'no', 'go', 'dolo', 'no', 'stop', 'cross', 'that', 'border', 'hm', 'hm', 'and', 'baby', 'we', 'gon', 'ride', 'it', 'like', 'gtrrr', 'gtrrr', 'rid', 'it', 'aye', 'we', 'gon', 'ride', 'it', 'lik', 'gtrrr', 'gtrrr', 'ride', 'it', 'aye', 'we', 'gon', 'ride', 'it', 'like', 'gtrrr', 'gtrrr', 'ride', 'it', 'aye', 'we', 'gon', 'ride', 'it', 'like', 'gtrrr', 'gtrrr', 'ride', 'it', 'on', 'aye', 'where', 'you', 'at', 'tho', 'city', 'on', 'my', 'back', 'got', 'me', 'ballin', 'like', 'a', 'free', 'throw', 'oh', 'yeah', 'ah', 'and', 'i', 'm', 'always', 'on', 'no', 'on', 'and', 'off', 'omni', 'love', 'we', 'can', 'taste', 'some', 'channel', 'me', 'frequency', 'we', 'become', 'one', 'le', 'let', 'it', 'get', 'done', 'we', 'can', 'get', 'stunned', 'come', 'receive', 'energy', 'infinite', 'sun', 'aye', 'is', 'that', 'how', 'we', 'like', 'it', 'yeah', 'come', 'ride', 'with', 'me', 'follow', 'or', 'lead', 'no', 'stop', 'cross', 'that', 'border', 'ain', 't', 'no', 'time', 'wasted', 'ain', 't', 'no', 'time', 'wasted', 'is', 'that', 'how', 'we', 'like', 'it', 'ooh', 'come', 'ride', 'with', 'me', 'no', 'go', 'dolo', 'no', 'stop', 'cross', 'that', 'border', 'hm', 'hm']"
293,Lexie Liu, bad dream deep in a bad dream like how you left me i the way you make me feel a type of way feel a type of way yeah if you are coming through will you stay i don t mind to wait tonight i ve been thinking what did i do what did i say i know it s already enough what do i do without your love will you show me how baby give it to me now i recognize when our time is over but i don t wanna stay sober so been here for a minute babe i know you wanna see me go down all night we go on and on but do i have to let you go you a complication babe but you ll never lose me and i m sure look how you got me feel a type of way feel a type of way yeah i know i m tryna say it now i ask myself if you are coming through will you stay i don t mind to wait tonight that s exactly how i told you i ma let it show i ve been thinking what did i do what did i say i know it s already enough what do i do without your love will you show me how how  too bad our timing was it love got me blinded you complicated it and made it too much but you ll never you ll never but you ll never you ll never but you ll never lose me,"['bad', 'dream', 'deep', 'in', 'a', 'bad', 'dream', 'like', 'how', 'you', 'left', 'me', 'i', 'the', 'way', 'you', 'make', 'me', 'feel', 'a', 'type', 'of', 'way', 'feel', 'a', 'type', 'of', 'way', 'yeah', 'if', 'you', 'are', 'coming', 'through', 'will', 'you', 'stay', 'i', 'don', 't', 'mind', 'to', 'wait', 'tonight', 'i', 've', 'been', 'thinking', 'what', 'did', 'i', 'do', 'what', 'did', 'i', 'say', 'i', 'know', 'it', 's', 'already', 'enough', 'what', 'do', 'i', 'do', 'without', 'your', 'love', 'will', 'you', 'show', 'me', 'how', 'baby', 'give', 'it', 'to', 'me', 'now', 'i', 'recognize', 'when', 'our', 'time', 'is', 'over', 'but', 'i', 'don', 't', 'wanna', 'stay', 'sober', 'so', 'been', 'here', 'for', 'a', 'minute', 'babe', 'i', 'know', 'you', 'wanna', 'see', 'me', 'go', 'down', 'all', 'night', 'we', 'go', 'on', 'and', 'on', 'but', 'do', 'i', 'have', 'to', 'let', 'you', 'go', 'you', 'a', 'complication', 'babe', 'but', 'you', 'll', 'never', 'lose', 'me', 'and', 'i', 'm', 'sure', 'look', 'how', 'you', 'got', 'me', 'feel', 'a', 'type', 'of', 'way', 'feel', 'a', 'type', 'of', 'way', 'yeah', 'i', 'know', 'i', 'm', 'tryna', 'say', 'it', 'now', 'i', 'ask', 'myself', 'if', 'you', 'are', 'coming', 'through', 'will', 'you', 'stay', 'i', 'don', 't', 'mind', 'to', 'wait', 'tonight', 'that', 's', 'exactly', 'how', 'i', 'told', 'you', 'i', 'ma', 'let', 'it', 'show', 'i', 've', 'been', 'thinking', 'what', 'did', 'i', 'do', 'what', 'did', 'i', 'say', 'i', 'know', 'it', 's', 'already', 'enough', 'what', 'do', 'i', 'do', 'without', 'your', 'love', 'will', 'you', 'show', 'me', 'how', 'how', 'too', 'bad', 'our', 'timing', 'was', 'it', 'love', 'got', 'me', 'blinded', 'you', 'complicated', 'it', 'and', 'made', 'it', 'too', 'much', 'but', 'you', 'll', 'never', 'you', 'll', 'never', 'but', 'you', 'll', 'never', 'you', 'll', 'never', 'but', 'you', 'll', 'never', 'lose', 'me']"
297,Lexie Liu,if i take a dive i might find the light if i don t look down how that s why i m so ready now deep down somewhere deep deep down i move faster underwater with the pressure deep down somewhere deep deep down i move faster underwater with the pressure feel my heart it s racing my desire i m living freezin cold my diamonds waste no time no gimmicks ,"['if', 'i', 'take', 'a', 'dive', 'i', 'might', 'find', 'the', 'light', 'if', 'i', 'don', 't', 'look', 'down', 'how', 'that', 's', 'why', 'i', 'm', 'so', 'ready', 'now', 'deep', 'down', 'somewhere', 'deep', 'deep', 'down', 'i', 'move', 'faster', 'underwater', 'with', 'the', 'pressure', 'deep', 'down', 'somewhere', 'deep', 'deep', 'down', 'i', 'move', 'faster', 'underwater', 'with', 'the', 'pressure', 'feel', 'my', 'heart', 'it', 's', 'racing', 'my', 'desire', 'i', 'm', 'living', 'freezin', 'cold', 'my', 'diamonds', 'waste', 'no', 'time', 'no', 'gimmicks']"
301,Lexie Liu,na na na na nada na na na na nada na na na my pocket hefty actin like it s nada fresh off that yacht move steady in designer this henny agua he gon do me proper i got em all like it s nada way up high like nasa i got em all like it s nada way up high like nasa pathetic a bird ain t gonna fly in a cage too flashy a wraith i don t feel no way flexin all day cause i got nada they all fade my pocket hefty actin like it s nada fresh off that yacht move steady in designer this henny agua he gon do me proper i got em all like it s nada way up high like nasa i got em all like it s nada way up high like nasa ,"['na', 'na', 'na', 'na', 'nada', 'na', 'na', 'na', 'na', 'nada', 'na', 'na', 'na', 'my', 'pocket', 'hefty', 'actin', 'like', 'it', 's', 'nada', 'fresh', 'off', 'that', 'yacht', 'move', 'steady', 'in', 'designer', 'this', 'henny', 'agua', 'he', 'gon', 'do', 'me', 'proper', 'i', 'got', 'em', 'all', 'like', 'it', 's', 'nada', 'way', 'up', 'high', 'like', 'nasa', 'i', 'got', 'em', 'all', 'like', 'it', 's', 'nada', 'way', 'up', 'high', 'like', 'nasa', 'pathetic', 'a', 'bird', 'ain', 't', 'gonna', 'fly', 'in', 'a', 'cage', 'too', 'flashy', 'a', 'wraith', 'i', 'don', 't', 'feel', 'no', 'way', 'flexin', 'all', 'day', 'cause', 'i', 'got', 'nada', 'they', 'all', 'fade', 'my', 'pocket', 'hefty', 'actin', 'like', 'it', 's', 'nada', 'fresh', 'off', 'that', 'yacht', 'move', 'steady', 'in', 'designer', 'this', 'henny', 'agua', 'he', 'gon', 'do', 'me', 'proper', 'i', 'got', 'em', 'all', 'like', 'it', 's', 'nada', 'way', 'up', 'high', 'like', 'nasa', 'i', 'got', 'em', 'all', 'like', 'it', 's', 'nada', 'way', 'up', 'high', 'like', 'nasa']"
302,Lexie Liu, first  oh yeah but you already know what i m about to say oh yeah thought i would but i ain t here to play said i could let you in but i hate it when you see through me got you good that night when i was acting unruly hold me close do me do me you don t have to do me properly let me know yeah you got me riding riding riding riding like crazy going like a mercedes got me riding like crazy second  oh yeah i gotta know you there ain t no other way how you feel make it real yeah you got me riding riding riding riding like crazy going like a mercedes got me riding like crazy ,"['first', 'oh', 'yeah', 'but', 'you', 'already', 'know', 'what', 'i', 'm', 'about', 'to', 'say', 'oh', 'yeah', 'thought', 'i', 'would', 'but', 'i', 'ain', 't', 'here', 'to', 'play', 'said', 'i', 'could', 'let', 'you', 'in', 'but', 'i', 'hate', 'it', 'when', 'you', 'see', 'through', 'me', 'got', 'you', 'good', 'that', 'night', 'when', 'i', 'was', 'acting', 'unruly', 'hold', 'me', 'close', 'do', 'me', 'do', 'me', 'you', 'don', 't', 'have', 'to', 'do', 'me', 'properly', 'let', 'me', 'know', 'yeah', 'you', 'got', 'me', 'riding', 'riding', 'riding', 'riding', 'like', 'crazy', 'going', 'like', 'a', 'mercedes', 'got', 'me', 'riding', 'like', 'crazy', 'second', 'oh', 'yeah', 'i', 'gotta', 'know', 'you', 'there', 'ain', 't', 'no', 'other', 'way', 'how', 'you', 'feel', 'make', 'it', 'real', 'yeah', 'you', 'got', 'me', 'riding', 'riding', 'riding', 'riding', 'like', 'crazy', 'going', 'like', 'a', 'mercedes', 'got', 'me', 'riding', 'like', 'crazy']"
305,Lexie Liu,tell me what you want i ll give you all i have now and forever you make me insane i ll take all the pain and the madness whatever goes down down down love you forever i ll always be around take my love and run i ll still be strong take my love and run i ll still be strong post chorus take my lo lo lo lo lo lo lo lo lo lo take my lo lo lo lo lo i ll still be strong take my lo lo lo lo lo lo lo lo lo lo take my lo lo lo lo lo i ll still be strong i ll be whatever you need me to be i ll sing whatever you want me to sing,"['tell', 'me', 'what', 'you', 'want', 'i', 'll', 'give', 'you', 'all', 'i', 'have', 'now', 'and', 'forever', 'you', 'make', 'me', 'insane', 'i', 'll', 'take', 'all', 'the', 'pain', 'and', 'the', 'madness', 'whatever', 'goes', 'down', 'down', 'down', 'love', 'you', 'forever', 'i', 'll', 'always', 'be', 'around', 'take', 'my', 'love', 'and', 'run', 'i', 'll', 'still', 'be', 'strong', 'take', 'my', 'love', 'and', 'run', 'i', 'll', 'still', 'be', 'strong', 'post', 'chorus', 'take', 'my', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'take', 'my', 'lo', 'lo', 'lo', 'lo', 'lo', 'i', 'll', 'still', 'be', 'strong', 'take', 'my', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'lo', 'take', 'my', 'lo', 'lo', 'lo', 'lo', 'lo', 'i', 'll', 'still', 'be', 'strong', 'i', 'll', 'be', 'whatever', 'you', 'need', 'me', 'to', 'be', 'i', 'll', 'sing', 'whatever', 'you', 'want', 'me', 'to', 'sing']"
307,Lexie Liu, dazzling mystery i just want to be want to be loved guess we re bound to be bound to be lost i could wait another night just to take another bite on you you are not there at the end so i m going to sleep don t come ever i just want to be want to be loved guess we re bound to be bound to be lost i could wait another night just to take another bite on you you are not there at the end so i m going to sleep don t come ever then wear the gold hat like it would move me if you can bounce high bounce for me in one two three summer roses in full bloom i won t wait any longer for a day day day the girl really worth having won t wait for anybody the girl really worth having won t wait for anybody,"['dazzling', 'mystery', 'i', 'just', 'want', 'to', 'be', 'want', 'to', 'be', 'loved', 'guess', 'we', 're', 'bound', 'to', 'be', 'bound', 'to', 'be', 'lost', 'i', 'could', 'wait', 'another', 'night', 'just', 'to', 'take', 'another', 'bite', 'on', 'you', 'you', 'are', 'not', 'there', 'at', 'the', 'end', 'so', 'i', 'm', 'going', 'to', 'sleep', 'don', 't', 'come', 'ever', 'i', 'just', 'want', 'to', 'be', 'want', 'to', 'be', 'loved', 'guess', 'we', 're', 'bound', 'to', 'be', 'bound', 'to', 'be', 'lost', 'i', 'could', 'wait', 'another', 'night', 'just', 'to', 'take', 'another', 'bite', 'on', 'you', 'you', 'are', 'not', 'there', 'at', 'the', 'end', 'so', 'i', 'm', 'going', 'to', 'sleep', 'don', 't', 'come', 'ever', 'then', 'wear', 'the', 'gold', 'hat', 'like', 'it', 'would', 'move', 'me', 'if', 'you', 'can', 'bounce', 'high', 'bounce', 'for', 'me', 'in', 'one', 'two', 'three', 'summer', 'roses', 'in', 'full', 'bloom', 'i', 'won', 't', 'wait', 'any', 'longer', 'for', 'a', 'day', 'day', 'day', 'the', 'girl', 'really', 'worth', 'having', 'won', 't', 'wait', 'for', 'anybody', 'the', 'girl', 'really', 'worth', 'having', 'won', 't', 'wait', 'for', 'anybody']"
311,Mili,open the curtains lights on don t miss a moment of this experiment oh the book is strange like clockwork orange keep your eyes buttered till the end which you are you going to be hmm inside the mirror do you see ha someone else in that body dance for me one and two and three and turn around sit like a doggy till i finish my read cut it off cut down your loss all that stubborn loyalty is gonna get you killed in a world built on convenient theories for the puppets on tvthere is comfort in the strings if you re gonna control me at least make it interesting theatrically  how does it feel to be free hmm why don t you try it yourself ha the gate opened on me  so i leaped down down and down i go i tell myself i m a tough girl down down and down i go i could never ever ever touch the soil my heart goes right my head goes left and end up on your bed huh,"['open', 'the', 'curtains', 'lights', 'on', 'don', 't', 'miss', 'a', 'moment', 'of', 'this', 'experiment', 'oh', 'the', 'book', 'is', 'strange', 'like', 'clockwork', 'orange', 'keep', 'your', 'eyes', 'buttered', 'till', 'the', 'end', 'which', 'you', 'are', 'you', 'going', 'to', 'be', 'hmm', 'inside', 'the', 'mirror', 'do', 'you', 'see', 'ha', 'someone', 'else', 'in', 'that', 'body', 'dance', 'for', 'me', 'one', 'and', 'two', 'and', 'three', 'and', 'turn', 'around', 'sit', 'like', 'a', 'doggy', 'till', 'i', 'finish', 'my', 'read', 'cut', 'it', 'off', 'cut', 'down', 'your', 'loss', 'all', 'that', 'stubborn', 'loyalty', 'is', 'gonna', 'get', 'you', 'killed', 'in', 'a', 'world', 'built', 'on', 'convenient', 'theories', 'for', 'the', 'puppets', 'on', 'tvthere', 'is', 'comfort', 'in', 'the', 'strings', 'if', 'you', 're', 'gonna', 'control', 'me', 'at', 'least', 'make', 'it', 'interesting', 'theatrically', 'how', 'does', 'it', 'feel', 'to', 'be', 'free', 'hmm', 'why', 'don', 't', 'you', 'try', 'it', 'yourself', 'ha', 'the', 'gate', 'opened', 'on', 'me', 'so', 'i', 'leaped', 'down', 'down', 'and', 'down', 'i', 'go', 'i', 'tell', 'myself', 'i', 'm', 'a', 'tough', 'girl', 'down', 'down', 'and', 'down', 'i', 'go', 'i', 'could', 'never', 'ever', 'ever', 'touch', 'the', 'soil', 'my', 'heart', 'goes', 'right', 'my', 'head', 'goes', 'left', 'and', 'end', 'up', 'on', 'your', 'bed', 'huh']"
316,Mili,  witch ga ahad both the magical potion of reanimation bittersweet cranberry flavored euphoria rise from bed my darling so i can see you again so i can kill you again my brains accelerate reassemble you again and i ll reassemble you again  witch ga ahad the witches can t be loved so bravely i fought they fell and failed my lady doesn t wilt la ta lu li la lu lu la lu li la ta la ta lu li la lu lu la lu la li la la ta lu li la lu lu la lu li la ta la ta lu li la lu lu la lu la li la  witch ga ahad both poisoned sandwich tea party starts now eat up if you re lucky you won t rot eat up it s your turn eat till you drop eat up maybe this time you ll be caught eat up fill your stomach till it pops eat up eat it all just eat it all cause there s no poison after all  ga ahad i ve cleared mountains and dungeons iron maiden my lady has spoken ga ahad you shall never collapse so i charged up my lasers  witch ta li la lu li la that makes your bones stronger than steel tu li la ta li la that backs up your thoughts to the cloud truth or false it s the logic that dictates it all rising edge ticks the clock stimulates your flip flop generate oscillate let your blood fill the gates multiplex process registration wipe off your pus grind down your vitamins the end justifies the means open the book turn to page six seventeen scientific witchery,"['witch', 'ga', 'ahad', 'both', 'the', 'magical', 'potion', 'of', 'reanimation', 'bittersweet', 'cranberry', 'flavored', 'euphoria', 'rise', 'from', 'bed', 'my', 'darling', 'so', 'i', 'can', 'see', 'you', 'again', 'so', 'i', 'can', 'kill', 'you', 'again', 'my', 'brains', 'accelerate', 'reassemble', 'you', 'again', 'and', 'i', 'll', 'reassemble', 'you', 'again', 'witch', 'ga', 'ahad', 'the', 'witches', 'can', 't', 'be', 'loved', 'so', 'bravely', 'i', 'fought', 'they', 'fell', 'and', 'failed', 'my', 'lady', 'doesn', 't', 'wilt', 'la', 'ta', 'lu', 'li', 'la', 'lu', 'lu', 'la', 'lu', 'li', 'la', 'ta', 'la', 'ta', 'lu', 'li', 'la', 'lu', 'lu', 'la', 'lu', 'la', 'li', 'la', 'la', 'ta', 'lu', 'li', 'la', 'lu', 'lu', 'la', 'lu', 'li', 'la', 'ta', 'la', 'ta', 'lu', 'li', 'la', 'lu', 'lu', 'la', 'lu', 'la', 'li', 'la', 'witch', 'ga', 'ahad', 'both', 'poisoned', 'sandwich', 'tea', 'party', 'starts', 'now', 'eat', 'up', 'if', 'you', 're', 'lucky', 'you', 'won', 't', 'rot', 'eat', 'up', 'it', 's', 'your', 'turn', 'eat', 'till', 'you', 'drop', 'eat', 'up', 'maybe', 'this', 'time', 'you', 'll', 'be', 'caught', 'eat', 'up', 'fill', 'your', 'stomach', 'till', 'it', 'pops', 'eat', 'up', 'eat', 'it', 'all', 'just', 'eat', 'it', 'all', 'cause', 'there', 's', 'no', 'poison', 'after', 'all', 'ga', 'ahad', 'i', 've', 'cleared', 'mountains', 'and', 'dungeons', 'iron', 'maiden', 'my', 'lady', 'has', 'spoken', 'ga', 'ahad', 'you', 'shall', 'never', 'collapse', 'so', 'i', 'charged', 'up', 'my', 'lasers', 'witch', 'ta', 'li', 'la', 'lu', 'li', 'la', 'that', 'makes', 'your', 'bones', 'stronger', 'than', 'steel', 'tu', 'li', 'la', 'ta', 'li', 'la', 'that', 'backs', 'up', 'your', 'thoughts', 'to', 'the', 'cloud', 'truth', 'or', 'false', 'it', 's', 'the', 'logic', 'that', 'dictates', 'it', 'all', 'rising', 'edge', 'ticks', 'the', 'clock', 'stimulates', 'your', 'flip', 'flop', 'generate', 'oscillate', 'let', 'your', 'blood', 'fill', 'the', 'gates', 'multiplex', 'process', 'registration', 'wipe', 'off', 'your', 'pus', 'grind', 'down', 'your', 'vitamins', 'the', 'end', 'justifies', 'the', 'means', 'open', 'the', 'book', 'turn', 'to', 'page', 'six', 'seventeen', 'scientific', 'witchery']"
321,Mili,e ah ah i peeked through the gate found your hiding place feather pens scribble down your commands scientific evocation pre chrous decomposing wolf fangs powdery moonlight half a human bite off your nail paint a magic circle chanting the magic spell summon me now take my paws take my paws show me wonders of your world the autumn leaves the summer breeze your shiny hair like mahogany teach me oh teach me the language that you sing lyrr viva tou conquieta aeterrno amora crumbling gate take me back to empty space reached out to your gentle hands doors closed clipped my arm right off still you would never give up scanning nether for my whereabouts howl gaun teich khu da mezur da mezur na bieh wan khu da mezur na fofen mau summon me now  years gone by no moments wasted day and night no memories faded six hundred and seventeen pages now ve became the basis of all creations,"['e', 'ah', 'ah', 'i', 'peeked', 'through', 'the', 'gate', 'found', 'your', 'hiding', 'place', 'feather', 'pens', 'scribble', 'down', 'your', 'commands', 'scientific', 'evocation', 'pre', 'chrous', 'decomposing', 'wolf', 'fangs', 'powdery', 'moonlight', 'half', 'a', 'human', 'bite', 'off', 'your', 'nail', 'paint', 'a', 'magic', 'circle', 'chanting', 'the', 'magic', 'spell', 'summon', 'me', 'now', 'take', 'my', 'paws', 'take', 'my', 'paws', 'show', 'me', 'wonders', 'of', 'your', 'world', 'the', 'autumn', 'leaves', 'the', 'summer', 'breeze', 'your', 'shiny', 'hair', 'like', 'mahogany', 'teach', 'me', 'oh', 'teach', 'me', 'the', 'language', 'that', 'you', 'sing', 'lyrr', 'viva', 'tou', 'conquieta', 'aeterrno', 'amora', 'crumbling', 'gate', 'take', 'me', 'back', 'to', 'empty', 'space', 'reached', 'out', 'to', 'your', 'gentle', 'hands', 'doors', 'closed', 'clipped', 'my', 'arm', 'right', 'off', 'still', 'you', 'would', 'never', 'give', 'up', 'scanning', 'nether', 'for', 'my', 'whereabouts', 'howl', 'gaun', 'teich', 'khu', 'da', 'mezur', 'da', 'mezur', 'na', 'bieh', 'wan', 'khu', 'da', 'mezur', 'na', 'fofen', 'mau', 'summon', 'me', 'now', 'years', 'gone', 'by', 'no', 'moments', 'wasted', 'day', 'and', 'night', 'no', 'memories', 'faded', 'six', 'hundred', 'and', 'seventeen', 'pages', 'now', 've', 'became', 'the', 'basis', 'of', 'all', 'creations']"
324,Mili,hop hop you came along my secret labotory spiky spiky bloody fangs hungry for my qi hold up mister right there mister sit down mister how about some retort pouch of curry pouch of chili pouch of m r ebut you re rather picky well i ll make you something else don t need to show me how since i m the mad scientist proclaimed by myself canto or sichuan jiangsu or hunan no matter which one you pick i ll get it done zhajiangmian and xiaolongbao wonton and chashao delivery or takeout won t beat my retort pouch you re loving my retort i m loving your retort you re my only retort you re my only retort post chorus crack crack you stretch your arms out asking for a hug hidden under your talisman is your practised smile come here mister help me mister right here mister you took up my spoon stirring curry stirring chili that s when i ve realized we ve became family,"['hop', 'hop', 'you', 'came', 'along', 'my', 'secret', 'labotory', 'spiky', 'spiky', 'bloody', 'fangs', 'hungry', 'for', 'my', 'qi', 'hold', 'up', 'mister', 'right', 'there', 'mister', 'sit', 'down', 'mister', 'how', 'about', 'some', 'retort', 'pouch', 'of', 'curry', 'pouch', 'of', 'chili', 'pouch', 'of', 'm', 'r', 'ebut', 'you', 're', 'rather', 'picky', 'well', 'i', 'll', 'make', 'you', 'something', 'else', 'don', 't', 'need', 'to', 'show', 'me', 'how', 'since', 'i', 'm', 'the', 'mad', 'scientist', 'proclaimed', 'by', 'myself', 'canto', 'or', 'sichuan', 'jiangsu', 'or', 'hunan', 'no', 'matter', 'which', 'one', 'you', 'pick', 'i', 'll', 'get', 'it', 'done', 'zhajiangmian', 'and', 'xiaolongbao', 'wonton', 'and', 'chashao', 'delivery', 'or', 'takeout', 'won', 't', 'beat', 'my', 'retort', 'pouch', 'you', 're', 'loving', 'my', 'retort', 'i', 'm', 'loving', 'your', 'retort', 'you', 're', 'my', 'only', 'retort', 'you', 're', 'my', 'only', 'retort', 'post', 'chorus', 'crack', 'crack', 'you', 'stretch', 'your', 'arms', 'out', 'asking', 'for', 'a', 'hug', 'hidden', 'under', 'your', 'talisman', 'is', 'your', 'practised', 'smile', 'come', 'here', 'mister', 'help', 'me', 'mister', 'right', 'here', 'mister', 'you', 'took', 'up', 'my', 'spoon', 'stirring', 'curry', 'stirring', 'chili', 'that', 's', 'when', 'i', 've', 'realized', 'we', 've', 'became', 'family']"
