song_id	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
0P9olrXoBHfmmqI8JSPwLZ	187867	1	1	4	0.00324	0.723	0.714	0.795	0.0381	-12.347	0.0569	0.677	131.085
1Bj6YgjjPbEb4jhQ50T8tJ	335840	2	1	4	0.29	0.603	0.503	0.00128	0.135	-14.862	0.0379	0.647	168.512
6G3afsR0udhKnAU0Tut25j	234467	0	1	4	0.235	0.682	0.571	0	0.116	-13.139	0.0367	0.657	135.109
0R8vaqcl7316PnMAWFTSK3	264093	2	1	4	0.017	0.494	0.642	8.12e-06	0.0459	-9.728	0.0299	0.404	76.922
4L5ag9C1m1gEAPs5KC3yuy	249960	9	0	4	0.0187	0.775	0.583	0.0416	0.0263	-13.29	0.0433	0.647	125.084
6YPQ3cY0RppTK1IHLzVURX	169760	6	0	4	0.255	0.685	0.605	0.0007	0.123	-7.562	0.0357	0.441	122.289
48Ej1CDmpsETlImicgiXWC	230973	6	1	4	0.182	0.631	0.781	0.00013	0.131	-8.26	0.0308	0.8	124.902
2NwH11vRqwyAkNmdVNaKhu	257333	6	1	4	0.00541	0.602	0.839	1.85e-06	0.151	-6.452	0.101	0.58	129.091
1OR1Tj13Q00ltwbpaHhHJl	272213	0	0	4	0.23	0.749	0.639	3.49e-06	0.0769	-8.485	0.0279	0.633	116.164
6wpGqhRvJGNNXwWlPmkMyO	277477	1	1	4	0.0157	0.566	0.783	0.003	0.0806	-9.412	0.0363	0.587	100.864
5SiBwhJY4PDLekb0HDlygl	235640	9	1	4	0.00208	0.559	0.719	0	0.539	-10.685	0.0548	0.67	117.044
5DdwTllBqV9AGrzfKrkwTH	255693	2	0	4	0.0226	0.569	0.606	0	0.146	-11.699	0.0279	0.731	110.697
54b8qPFqYqIndfdxiLApea	218733	1	1	4	0.638	0.418	0.452	0.00026	0.0959	-13.099	0.0356	0.168	175.088
5E8mmllOus6DeXR5i5a6TK	317571	1	1	4	0.0466	0.719	0.669	6.31e-06	0.0894	-11.314	0.0739	0.738	92.378
6aInKHoFNCD7DPWUhFRfUE	184640	2	1	4	0.102	0.572	0.455	3.38e-06	0.172	-15.244	0.035	0.905	110.422
5bpKz6r34eklWsHqJRKS1t	290560	11	0	4	0.14	0.531	0.635	0.207	0.0964	-13.253	0.0305	0.93	73.11
20JrcZW9Djp70GZyFRrAfl	237467	9	0	4	0.136	0.473	0.855	4.5e-05	0.292	-6.221	0.0293	0.521	91.744
2HDc1De9ZdPO1DDLao0iIw	247066	2	1	4	0.153	0.632	0.641	0.396	0.0548	-6.906	0.0288	0.927	161.373
2y5DTMrFIcZySlsIOL6N4N	186667	0	1	4	0.245	0.635	0.872	0.0637	0.31	-12.744	0.0445	0.927	111.03
6gBcyxdwgcnA8UQnB9vwRc	236733	4	0	4	0.226	0.774	0.734	0.0444	0.282	-12.833	0.0419	0.894	125.007
77EgHG7p9izd7YGNbBCXjc	286467	2	1	4	0.26	0.491	0.834	1.07e-05	0.196	-11.204	0.0571	0.481	124.122
6TeFG5QolOlRnC8i5a1u0t	342510	2	1	4	0.00215	0.52	0.916	0.0236	0.318	-5.772	0.0392	0.388	86.414
10M0Ai8Lg5DaUTk3rBNtI7	299933	0	1	4	0.431	0.663	0.685	0.0109	0.146	-11.907	0.0511	0.894	116.845
5YW9gEJbEdAYNM3IeWtduo	272600	5	0	4	0.222	0.771	0.318	0	0.103	-13.922	0.0365	0.789	111.507
0eDwzWuy2gf1RJzqWl0dkF	171573	7	1	4	0.0968	0.578	0.673	8.33e-05	0.0927	-13.156	0.0446	0.721	119.786
5gFQF3690ojfRmR1QLvs3y	252400	7	1	4	0.57	0.645	0.306	0	0.123	-15.811	0.031	0.296	121.953
1wbM7WXEKWPxqwFg3iR6BU	281573	9	1	4	0.26	0.576	0.376	0	0.109	-14.656	0.0271	0.525	78.078
71MtbBxubNeGjvr9McwfuP	227827	0	1	4	0.425	0.727	0.764	1.42e-06	0.479	-12.201	0.0417	0.895	91.586
6XAsZ4j8tIhCQTzJVvBfLw	301667	9	1	4	0.00202	0.487	0.585	0.00161	0.837	-10.589	0.029	0.138	130.692
2dtK0pUwhrG1HBR0gJUVGJ	249307	11	0	4	0.518	0.589	0.631	0	0.522	-6.62	0.0253	0.54	89.175
2gloq2eJAV28piOxTVUaoC	221706	10	1	4	0.406	0.71	0.956	0.581	0.0673	-5.531	0.0307	0.905	120.109
4yvLuzn3JWfasEnHFVBbdM	193190	0	0	4	0.365	0.633	0.912	2.09e-05	0.0719	-7.31	0.0369	0.843	107.655
5xLyTbCFONUGUuG0LtUxjn	270427	7	1	4	0.0296	0.6	0.931	7.1e-05	0.392	-4.647	0.0734	0.542	140.123
4Pdfz42VRVsGcextoCqY8z	210560	11	1	4	0.0321	0.563	0.743	0	0.148	-12.166	0.0408	0.741	115.422
1lemomv6vJ9UcHxMRDlNMJ	225534	10	0	4	0.14	0.709	0.638	0.0113	0.058	-13.849	0.0425	0.878	106.788
0ozd432IdkUR3ItM8ieKt0	207867	0	1	4	0.00342	0.6	0.814	0.00209	0.0605	-9.411	0.0415	0.873	120.037
6GAn3ar2CL8wUg0MbICZvp	317875	9	1	4	0.286	0.521	0.878	6.8e-06	0.136	-8.597	0.0542	0.841	159.625
0dCC19wOJWLPcldkFY5RlI	303253	7	1	4	0.0551	0.466	0.473	0.787	0.145	-9.233	0.03	0.117	135.659
3uNxL0bVozZoG6GPCfVR7Q	231667	7	1	4	0.105	0.806	0.635	0.00247	0.0449	-8.06	0.0877	0.697	97.934
1hx5XSk2uGFGBuUIROLGHN	302000	11	0	4	0.0441	0.847	0.669	0.00774	0.19	-7.318	0.113	0.84	113.736
3cL9ivTyGpd7XMpB4Img2I	327640	7	1	4	0.222	0.674	0.59	0	0.293	-10.296	0.157	0.58	98.728
2TQaMcc3BEAF5Srn7FCipl	288493	7	1	4	0.399	0.606	0.534	0.000973	0.356	-6.758	0.0256	0.328	130.945
2xi7pB2lCAhawYMBjCd4p0	188867	5	0	4	0.327	0.652	0.49	0.00135	0.094	-12.064	0.0255	0.579	99.985
5CdX4HXMRxyldTVxXDrzSA	219533	4	1	4	0.0929	0.635	0.395	0	0.27	-13.005	0.0266	0.334	117.096
25BLYVbwOhCryyDgyrnFL4	296920	8	1	4	0.482	0.68	0.519	8.57e-06	0.0781	-6.617	0.0251	0.265	103.528
6UORIC3F1w2Va3npZlEjY6	271227	2	1	4	0.0271	0.442	0.888	8.63e-05	0.79	-10.059	0.039	0.529	144.24
1B1w0fZM7BKsgqa12dK9Gv	203760	6	1	4	0.238	0.633	0.61	0.000174	0.0696	-9.935	0.0316	0.688	111.55
3hetLCL51bTjUMRWYL8LSX	185560	10	0	4	0.00429	0.466	0.967	0.000834	0.315	-2.795	0.0989	0.448	147.036
1wEeNtO7z41aUqC80shxqK	255220	7	0	4	0.0838	0.689	0.679	0.000124	0.14	-12.14	0.0321	0.669	123.443
7LOYcC6phKAVOckgmVZJJT	244027	4	0	4	0.159	0.817	0.381	0	0.0707	-15.473	0.0367	0.901	109.135
4sqqkZdSdFqcEtvO9KFJVX	293867	4	1	4	0.0739	0.885	0.766	0.000735	0.286	-10.997	0.0449	0.771	111.413
5yNgK3M0QjFOsKlwWeSjWM	272840	5	0	4	0.0159	0.751	0.609	0.00778	0.15	-12.118	0.0361	0.984	121.994
2Cr6EnTzsPVNo6smjq9kA6	258493	8	1	4	0.723	0.546	0.251	0	0.0943	-14.753	0.0295	0.271	168.554
2MEfH7pr5HIv6Zd6qWD3BL	258810	0	1	4	0.0567	0.608	0.566	0	0.265	-13.002	0.0256	0.665	107.396
1GeNWyZtCHbcp3ZWp8GTOO	256173	10	1	4	0.332	0.548	0.294	3.34e-06	0.0392	-17.112	0.0333	0.491	76.698
1M3WV3EnKoHqDdHO4ksxlw	254867	7	1	4	0.0287	0.713	0.801	0.00427	0.214	-16.116	0.0414	0.793	114.924
6qMrM4U5bf8n06PgX0qkB0	281827	2	1	4	0.167	0.856	0.453	0.172	0.158	-13.187	0.0641	0.965	109.935
2EnZ9bpgUtLgKkRFehp8xS	232067	1	1	4	0.627	0.445	0.378	0	0.0758	-15.257	0.0381	0.406	142.061
0hioWv2FDtVePjHFTwgrf7	279733	2	1	4	0.0011	0.623	0.433	2.83e-06	0.408	-15.387	0.245	0.707	179.197
31ksPwZxIJ2Q90ffsoK39V	216240	0	1	4	0.0212	0.68	0.67	3.44e-05	0.112	-8.459	0.113	0.812	121.054
2KF1WqblO6UDPoVAkLF9EW	210782	1	1	4	0.0391	0.707	0.633	6.19e-05	0.1	-16.351	0.0554	0.896	106.824
3EGI5qmVmGlfgy9BmNb1R8	246013	7	1	4	0.158	0.711	0.843	0.00116	0.306	-8.434	0.0384	0.861	113.21
0oerlffJSzhRVvtDfLcp3N	308667	7	1	4	0.13	0.252	0.802	0.0146	0.309	-3.976	0.0391	0.253	150.056
2Th42VycrWIKjhjIfur3xO	394360	4	0	4	0.00238	0.422	0.866	0.0023	0.297	-6.62	0.0478	0.281	100.449
7p3m4hgqPL1vdsop0b4JaB	232200	8	1	4	0.374	0.584	0.574	0	0.065	-13.11	0.0364	0.728	97.122
7g80Om8E1fZXDhAKtRRLKr	231760	8	1	4	0.0787	0.547	0.593	0	0.109	-6.749	0.0269	0.282	142.219
6a4mvE1CdiRMPyAvG8ByLN	183173	2	0	4	0.747	0.729	0.296	0	0.232	-14.321	0.0286	0.66	114.434
4XxMVIDKRAYKlZ6pLt9zJ2	257813	9	0	4	0.564	0.594	0.591	0.03	0.112	-12.707	0.0342	0.696	156.334
3J9NEWkd9Cx1MwSSvDySkL	247307	4	0	4	0.0425	0.57	0.931	0	0.375	-5.78	0.0503	0.401	105.37
1dm00I58PW9kfpQ7su2opJ	356023	1	1	4	0.214	0.534	0.875	0.000184	0.0516	-5.637	0.0407	0.727	168.95
6P1zaBgYv8c1A0vdJ6bBMV	202853	9	0	4	0.0106	0.651	0.937	5.52e-05	0.155	-4.145	0.042	0.885	116.932
1mk6Ts3Rl80ZiRuGdV8ydx	326467	1	1	4	0.0393	0.744	0.765	0.707	0.258	-12.174	0.0344	0.831	119.743
7HhPOs2zt5fq2h6HJtwSAL	346773	6	1	4	0.167	0.761	0.785	0.000504	0.0279	-14.423	0.0498	0.618	116.162
1EoGhAN2v1m6EOE1bUOQmC	300733	0	1	4	0.341	0.356	0.47	2.92e-06	0.103	-11.577	0.0323	0.12	74.873
2AFJkvRUFVx0MccykGaHV2	249093	9	1	4	0.0325	0.689	0.732	4.08e-05	0.303	-11.391	0.0294	0.938	123.479
0YPXkQthLWrhNGoKTbwCJ8	278627	11	0	4	0.0119	0.632	0.727	7.64e-05	0.0678	-11.209	0.0438	0.499	124.919
6S1nW26PI99DWPAQ8MvDnR	381120	10	0	4	0.0545	0.689	0.793	4.53e-05	0.137	-11.373	0.0385	0.941	114.032
1cWilR7SC3qyfl6emCvYf0	218840	10	0	4	0.00559	0.639	0.757	0.0509	0.134	-12.351	0.0496	0.643	125.209
64M7vSptOdMCuHwYzKuplj	307840	2	1	4	0.121	0.945	0.443	0.000493	0.219	-13.19	0.0531	0.904	109.195
1w1D8I6pEIzHWgOUzppKCR	221440	9	1	4	0.266	0.346	0.73	6.38e-06	0.133	-3.508	0.0365	0.293	119.224
0qIPiNkBiKCpFcdrFUc01M	307093	4	0	4	0.23	0.486	0.856	0.00057	0.322	-11.838	0.03	0.692	173.862
2Iib2MV3ECFJAourgP9dlY	242947	1	0	4	0.392	0.708	0.832	1.33e-06	0.0561	-4.736	0.0362	0.968	99.953
385rLznnaUjxlbQR1oAiU6	349667	5	1	4	0.147	0.795	0.486	0.0842	0.059	-14.527	0.0424	0.745	125.461
1eLd9qSFOGoHkmypQFVgw5	239600	2	1	4	0.0354	0.64	0.669	1.54e-05	0.365	-11.029	0.0305	0.883	108.155
3NInJlfnLUHYSParptiJIS	286667	0	1	4	0.0986	0.757	0.604	0.0431	0.085	-13.324	0.0292	0.916	119.856
4MDQg3faAHdyoDFm0Qwh4N	230560	2	1	4	0.0155	0.706	0.583	0.0462	0.252	-13.352	0.0418	0.807	116.668
2NtJpgAxGvPkbRHaMtKOhG	285373	9	1	4	0.149	0.666	0.733	0.000158	0.0693	-7.348	0.0364	0.964	142.181
1NojchI3zrnQkJhO8blr5U	265200	8	0	4	0.0105	0.589	0.772	0.0365	0.25	-10.449	0.0331	0.83	97.274
6yK7QgE4H7dIzHa9EV4FKL	301733	1	1	4	0.46	0.87	0.366	0.0139	0.071	-18.998	0.0977	0.819	96.74
0qxYx4F3vm1AOnfux6dDxP	280000	5	1	4	0.182	0.776	0.763	0.0065	0.077	-8.124	0.0535	0.82	128.433
3rVHrg2msB9jIvNsj0ceQM	230493	0	0	4	0.00486	0.708	0.628	0	0.0565	-11.354	0.0393	0.776	113.412
01R0Xdwje645C6xFCnMRvm	223960	11	1	4	0.0211	0.507	0.804	0.00248	0.381	-13.267	0.044	0.708	157.996
7G7tgVYORlDuVprcYHuFJh	236933	8	1	4	0.0148	0.439	0.422	4.84e-05	0.0697	-17.227	0.0409	0.551	81.833
3X7uFMzJrEE0sxn62qd8Ch	270333	6	1	4	0.0298	0.643	0.801	0	0.0719	-4.921	0.0228	0.534	95.988
06fuh2rGOaoelcmpPTmFfD	260000	0	1	4	0.00341	0.651	0.831	5.08e-05	0.0855	-10.906	0.0439	0.402	111.665
4liqwUNS3CuCLZC3DfCIOY	242173	3	1	4	0.0651	0.535	0.619	5.99e-05	0.0475	-13.602	0.0472	0.735	192.881
2UsHiSLRO9JlmGvfiNyHbY	353653	2	0	4	0.23	0.822	0.416	7.47e-06	0.137	-10.147	0.0633	0.658	131.016
20VjgF0Oyy4Yog1JqHu5KQ	291933	4	0	4	0.00568	0.799	0.677	0.0307	0.0361	-11.599	0.0613	0.728	119.798
4196mIkIdm4tVv9qxg0xe9	241907	11	1	4	0.317	0.703	0.706	1.84e-06	0.0483	-5.347	0.0349	0.642	130.339
7oN6nZ8m5HIMry6vUNZdEK	258800	10	0	4	0.19	0.741	0.642	0.000821	0.067	-8.393	0.0474	0.73	87.536
5zhrN8WmndSttZEFzybGSs	309733	7	1	4	0.218	0.536	0.62	0.000538	0.108	-13.232	0.0383	0.663	122.51
2XgDgIsVUOt9Lov5G4Wruy	238000	4	1	4	0.264	0.717	0.837	0	0.235	-5.49	0.0456	0.68	107.989
4qjWUAjjFkOPh0yqXEzvg2	266800	5	1	4	0.189	0.582	0.435	0.000262	0.0895	-13.516	0.0294	0.702	95.113
6rvurEAgXErYx4Itmbbvw8	270333	0	1	4	0.108	0.632	0.731	0	0.234	-11.406	0.0412	0.909	92.073
2wzVZykHLTjMOZwmA1vfbl	246213	10	0	4	0.169	0.863	0.545	9.95e-05	0.0865	-9.869	0.0602	0.788	110.594
2m9oEvjYdhuF3KATDbYgWB	393573	6	0	4	0.0499	0.913	0.432	0.0032	0.0407	-13.518	0.0485	0.939	112.137
4iQZi2sMZlbTpcUlo5YGBf	236093	0	1	4	0.134	0.664	0.695	0.0444	0.108	-11.543	0.0292	0.656	113.762
2ZfALE4EncKJFqsEwDkrl9	257640	4	1	4	0.17	0.615	0.917	0.00669	0.287	-7.318	0.0348	0.766	104.879
4Yenz5JZZOUiZSeyKY8bDz	302760	10	1	4	0.00843	0.701	0.515	0.025	0.0772	-6.551	0.0988	0.549	197.768
7KW0abVHZmldQV3KIn7bgf	235933	6	1	4	0.085	0.743	0.799	0.000136	0.0524	-5.366	0.027	0.762	104.893
2Yt2u7vNSCkPUy1awRFSPV	222893	4	1	4	0.144	0.621	0.773	0	0.161	-12.157	0.0475	0.856	140.748
194q6RR0JRyNKZPHiJIvaw	215800	5	1	4	0.463	0.628	0.462	0	0.337	-7.035	0.0261	0.253	97.61
3fjiaIx6KFssAz3C8TaUec	194560	7	1	4	0.00154	0.569	0.705	0.0206	0.0419	-12.349	0.0343	0.714	132.389
6HhKj3GiPxDI6ME9Pjx0YU	348573	0	1	4	0.185	0.738	0.67	0	0.0989	-8.93	0.132	0.687	177.278
3GS17AkSwwy1g7W9zQoeCf	278667	10	1	4	0.38	0.364	0.535	0.11	0.219	-13.995	0.0395	0.485	95.659
79rKHltKL1T8rS98lOv3yF	275040	1	1	4	0.0845	0.7	0.57	0.00115	0.201	-17.065	0.0314	0.916	109.989
0XabqaC4Outy4J04KCkuRZ	236587	9	0	4	0.908	0.56	0.298	0.594	0.132	-7.965	0.034	0.541	120.059
3yZfr93nZnVPvvoBJxbI2b	183267	0	1	4	0.0155	0.647	0.821	2.06e-05	0.128	-7.062	0.0289	0.864	149.879
4ZQ0JkbClEmtJi3cDs5UUi	312840	3	1	4	0.597	0.326	0.51	0.0013	0.104	-11.7	0.0444	0.103	123.454
0faoFuVrcO3OR6DQHrAcrM	297173	2	1	4	0.0531	0.541	0.817	2.32e-06	0.124	-6.336	0.0412	0.338	89.935
5a3QwvHiJO4fKWJqsPkJvB	257827	7	1	4	0.0097	0.524	0.735	0.0139	0.0615	-9.708	0.0387	0.866	119.907
6BkC46O15r8lWHasADnZ3F	286200	11	0	4	0.163	0.657	0.783	6.37e-05	0.418	-11.588	0.0337	0.952	123.741
4Me1aOz3tHGW6E2FO9cWKI	281420	11	0	4	0.16	0.773	0.959	8.32e-05	0.0737	-4.645	0.0329	0.979	130.014
21kYlMNZeDukTcWrFQbUJf	441267	0	1	4	0.00103	0.673	0.861	0.0594	0.218	-11.198	0.0687	0.915	130.05
1TSToAkH7rfXgaqlaFr5S9	279093	1	1	4	0.82	0.591	0.188	0	0.127	-17.256	0.0377	0.378	172.681
2tY1gxCKslfXLFpFofYmJQ	157467	6	0	4	0.00389	0.957	0.415	1.29e-06	0.109	-13.477	0.344	0.647	116.325
7GHmcsdokcYWa9qnlZuyPA	268427	7	1	4	0.0479	0.59	0.746	0.000924	0.146	-7.014	0.0312	0.29	98.054
2JUjW1JP86NBkHHLrvpzEr	313440	6	1	4	0.403	0.622	0.644	3.13e-06	0.104	-7.31	0.0345	0.461	120.011
3MrRksHupTVEQ7YbA0FsZK	310333	6	0	4	0.0628	0.536	0.844	0.00084	0.0608	-6.918	0.058	0.185	117.652
3M2yrfGLuKQPpQGt01k3Po	267200	7	1	4	0.158	0.611	0.769	0	0.232	-10.859	0.0418	0.563	121.309
5AQHQXwXHkx4cdgKGPJmbW	284527	7	1	4	0.645	0.623	0.231	0.859	0.141	-17.83	0.0347	0.212	139.884
3HNjLJb6VfoP0VC30TdxyE	359000	8	1	4	0.436	0.421	0.323	0	0.156	-9.651	0.0452	0.16	72.288
60z5ezmI1iL3s2pPEct4wh	333787	10	0	4	0.00502	0.781	0.447	0.000804	0.0352	-13.725	0.195	0.736	89.264
0vayo1iHR8vz0S9UGe9Z11	238427	7	0	4	0.0703	0.625	0.805	2.56e-05	0.377	-10.578	0.0387	0.719	108.646
22KdUGCBeujbF3IseU3P42	246440	4	0	4	0.0179	0.723	0.924	0.027	0.0692	-4.748	0.0269	0.963	125.821
0sV4dD1PiuLKpNxdK0Y9HH	271533	5	1	4	0.0153	0.623	0.628	0.0229	0.244	-10.253	0.0349	0.93	156.292
2Q8O2gJdC1uUHtL1fSbP2j	255426	4	0	4	0.355	0.644	0.484	0	0.183	-7.594	0.0333	0.477	80.01
3A2oK3K75xAtvSmm9Tsli2	209000	4	1	4	0.376	0.514	0.846	2.45e-06	0.0588	-9.807	0.0394	0.588	123.724
0gqy8H7byrHRhBVtKkMVKy	235493	10	1	4	0.237	0.61	0.734	6.02e-05	0.0489	-9.862	0.034	0.701	111.698
1bkSzATaKPaDglvqKMw3QE	190973	11	1	4	0.226	0.795	0.607	2.92e-06	0.0724	-12.258	0.0349	0.92	111.167
5OAETSDS9p6jNhElSFVBRc	246093	3	1	4	0.653	0.718	0.523	0.000193	0.308	-10.375	0.0258	0.861	89.71
6jBCehpNMkwFVF3dz4nLIW	183427	11	0	4	0.000844	0.956	0.72	0	0.0597	-13.476	0.137	0.961	127.872
4xuaYDjRnSWO7o51gHKiRa	241733	11	0	4	0.0185	0.625	0.871	2.52e-06	0.0733	-6.843	0.0282	0.661	131.959
4aHzEW69mrbHP0DHtT6QeR	265107	6	1	4	0.206	0.721	0.848	0.000667	0.0581	-7.22	0.0453	0.962	116.113
1Xh1mNgvOolZ2TCFERLdnJ	312320	1	1	4	0.00157	0.799	0.74	0.634	0.317	-11.582	0.0583	0.642	114.623
2PWldJzHn86WNueLuH7bV0	273973	2	1	4	0.117	0.586	0.742	3.99e-05	0.0702	-6.836	0.0269	0.538	97.378
0huRoriGPIi0vSHFV2f3C9	213760	10	1	4	0.0147	0.671	0.579	0	0.116	-13.021	0.0293	0.659	117.68
3yYM0xMV6044DYi8YOK9jo	319067	6	1	4	0.0103	0.561	0.922	0.000194	0.335	-10.816	0.049	0.826	119.79
5zTSpy8JYqYUUQ65cbnqmd	282027	2	0	4	0.277	0.695	0.927	0.331	0.153	-10.4	0.0499	0.944	116.145
0dJEQ01IPN4ukqRsPrm4ab	177215	0	1	4	0.000522	0.502	0.87	0.00299	0.39	-7.705	0.0324	0.877	130.405
7f5tGLhFZsJ7XCrTEzoySK	215053	11	1	4	0.26	0.721	0.497	0.00111	0.37	-11.684	0.0302	0.496	137.969
2xPbEhd1ilXNzIYUYEBUuL	252240	8	0	4	0.0557	0.764	0.456	0.000588	0.0477	-15.331	0.0331	0.927	133.53
0o0l3j1G02xjkwV6o9JDdF	237200	7	1	4	0.204	0.562	0.836	5.67e-06	0.0867	-8.73	0.0398	0.74	129.211
0kCZaMtxJtEGTSyMllPTNn	233160	7	0	4	0.064	0.731	0.591	0.00014	0.347	-11.804	0.0343	0.578	118.59
0Aj8EagrPfDoOe5OlUdrLC	339933	11	0	4	0.147	0.712	0.706	4.23e-05	0.292	-12.59	0.0494	0.852	110.546
4kdy7pEmy9rvSUjTt5wFhV	261200	8	1	4	0.0102	0.555	0.971	0.00975	0.139	-3.331	0.0513	0.782	128.952
4TvVE0cxfD1XsqNxPAjbMK	210973	8	1	4	0.0394	0.69	0.862	0.000316	0.101	-4.242	0.0324	0.749	133.474
4RewkMQk5g1FRRsiTJdGUP	302533	2	0	4	0.229	0.622	0.382	7.13e-06	0.284	-15.851	0.0451	0.564	76.164
2GF0D3d6LKIsDnk8ufpBQa	215000	9	0	4	0.0128	0.642	0.82	1.16e-06	0.299	-6.789	0.0619	0.782	126.25
1qBrdgxB15xuDYLeKKu1J6	223933	10	0	4	0.0539	0.526	0.899	4.07e-05	0.27	-9.925	0.0748	0.659	170.114
4R15NBoa2KgJtbDRx6OrQg	258933	9	0	4	0.112	0.544	0.843	7.21e-06	0.421	-12.479	0.035	0.894	152.791
4MgGdPmbySSVLUPBxzQ7mx	207093	2	1	4	0.00261	0.573	0.875	0.000181	0.0867	-6.508	0.0467	0.875	114.788
2fNx5nTZGjniOMT5FMcTyE	217827	0	1	4	0.795	0.621	0.304	0	0.0736	-13.205	0.027	0.311	100.603
4uSpCtFtrK65GoqJpQj6V6	277307	4	0	4	0.43	0.689	0.423	3.16e-06	0.213	-12.85	0.0376	0.715	89.746
13s6dCsNpSZflwVu2uzzPi	222029	9	0	4	0.154	0.664	0.679	0.000307	0.0694	-9.08	0.0298	0.722	104.851
7tjbm60E0t7SerbiG61cce	262291	8	1	4	0.0434	0.765	0.48	0.0147	0.0687	-7.896	0.0448	0.641	134.035
3kme5Qos8h04yrKxsgur79	229280	5	1	4	0.0261	0.656	0.899	0	0.0936	-5.039	0.0565	0.865	113.239
5UqVGRsDTAwBMTnCyscEdT	290493	0	1	4	0.21	0.66	0.652	0.000287	0.0697	-14.298	0.0408	0.844	103.857
4LeZXaAsO3eaJpOS0AUgoL	357333	11	0	4	0.135	0.676	0.589	3.16e-06	0.0872	-16.282	0.049	0.716	89.953
6LDRTOMCSx81hKXAk1LuHd	234507	6	1	3	0.864	0.578	0.286	2.68e-05	0.168	-7.371	0.0421	0.16	80.975
4o3rmB2UXp7rMmQM9Mdnhg	305267	0	1	4	0.00307	0.544	0.597	0.000618	0.658	-12.036	0.0414	0.367	120.663
01Q4wU19hamqnhNjtuvTyI	287400	9	0	4	0.0652	0.382	0.458	0.00167	0.259	-13.559	0.0286	0.157	67.233
4aPf0wQ6VBlRqWABaVjfRN	246587	9	0	4	0.104	0.652	0.772	0.668	0.0745	-7.451	0.0349	0.776	131.18
1Df1rxgMob1qQudexDEKuu	250267	2	1	4	0.412	0.593	0.506	3.99e-06	0.048	-9.708	0.0263	0.378	91.273
00IrSynHsun7DpDrLkRIjM	239693	2	1	4	0.479	0.62	0.703	0	0.14	-7.854	0.0836	0.559	136.155
2QnmBN9FmRsYHvKUJQrebB	377813	9	1	4	0.0556	0.631	0.855	0.146	0.325	-7.656	0.0325	0.503	139.296
0M78T1W2eL8DsLgCufoGzM	310267	6	1	4	0.035	0.729	0.534	0.00101	0.054	-11.564	0.0372	0.9	143.604
02iG08jjPlK4Zrw1yy95le	230093	6	1	4	0.00313	0.766	0.717	0.0423	0.0598	-7.492	0.0642	0.645	114.59
7zJnmSjZKjntHmOvEokGb3	264893	2	0	4	0.187	0.42	0.762	0.00102	0.0557	-8.237	0.0309	0.857	204.789
7kr2ERTiInbHXCOHDhl2P9	247693	4	0	4	0.044	0.683	0.636	0.0481	0.0596	-10.8	0.0291	0.875	110.974
5ubLPdiOnGeZMKHtTW6Nxv	217733	2	1	4	0.164	0.632	0.627	0	0.0756	-10.764	0.0291	0.698	100.169
0lDX0YhBgjM3RsdJ4V6eyl	246600	4	1	4	0.0206	0.547	0.664	0.0179	0.48	-10.262	0.0285	0.766	92.685
4Qt1taVJiJfmTVY8kQmNHH	286227	1	1	4	0.0247	0.636	0.951	0.000109	0.163	-4.386	0.0412	0.807	115.199
4Kvz5bhHNYPSaGnQ7PsTBi	263227	5	0	4	0.317	0.686	0.718	2.7e-05	0.0627	-11.439	0.0666	0.488	119.759
0Tk2agqmwJajtoX6sCxngb	248640	7	1	4	0.0292	0.731	0.535	0.00119	0.0705	-10.581	0.0424	0.863	135.028
6ZCkhQPdBtUzZPkkO1o9cx	280000	8	1	4	0.181	0.368	0.473	0.000251	0.0665	-14.943	0.0316	0.273	80.186
6Ce9ItNCpk2PkAMq5v6EEV	271667	7	1	4	0.533	0.729	0.798	0.00032	0.725	-12.868	0.0552	0.565	102.108
4xBsQoR8jmY7K1AdlBwoZW	236800	4	1	4	0.634	0.356	0.578	0.000189	0.153	-11.802	0.0394	0.374	134.055
5lyPSebYA8ObxGhTHg5xOT	206890	9	1	4	0.945	0.285	0.117	1.99e-06	0.0654	-20.993	0.0368	0.157	132.4
2tGPfBQ8pVciXPmbK6ndni	249213	5	0	4	0.0201	0.729	0.761	3.28e-05	0.0731	-9.108	0.0375	0.918	120.716
7wQ9alB79WZb0F5gFLbxSh	245413	11	0	4	0.523	0.787	0.474	0	0.235	-10.384	0.0265	0.826	94.995
5ViezGjtsBX64ba2d7KWvi	333040	9	0	4	0.0598	0.602	0.565	0.000159	0.0521	-9.27	0.0288	0.604	163.84
5aXXQImc2wqmOcWOpXcYPW	272507	2	1	4	0.0948	0.736	0.468	3.28e-06	0.0949	-15.173	0.0502	0.912	138.221
5nhhkGv787wzKv9I3GyP33	249744	1	1	4	0.636	0.598	0.492	7.78e-06	0.11	-8.532	0.0289	0.38	142.466
4nG6Z6MNbLksf2YeEHQ5Kw	301920	10	1	4	0.586	0.694	0.477	2.99e-05	0.0812	-10.524	0.0268	0.369	128.26
7ajCddd4v6rYvmixeVIklF	243400	10	1	4	0.0227	0.665	0.915	0.0375	0.356	-8.501	0.0537	0.888	120.126
17xdHtNm87n3oOLNa4jxCQ	355773	11	1	4	0.259	0.783	0.755	0.243	0.119	-13.341	0.0495	0.613	120.397
